DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,ARREST,LARCENYCODE,OBJECTID
2022/02/16 00:00:00+00,1300,1430,100 KENSINGTON RD,LARCENY,,All Other,131054
2022/02/16 00:00:00+00,1450,2315,100 MARTIN LUTHER KING      E,MV THEFT,,Motor Vehicle,131055
2022/02/16 00:00:00+00,1100,1230,100 W  OSTRANDER AV,LARCENY,,All Other,131056
2022/02/16 00:00:00+00,0958,1652,1500 W  GENESEE ST,LARCENY,,From Motor Vehicle,131057
2022/02/16 00:00:00+00,0903,0834,1600 COURT ST,LARCENY,,All Other,131058
2022/02/16 00:00:00+00,0401,1759,200 VILLAGE DR,BURGLARY,,From Building,131059
2022/02/16 00:00:00+00,2000,2005,2100 S  SALINA ST,ROBBERY,Yes,All Other,131060
2022/02/16 00:00:00+00,1600,0900,300 SOUTH AV,BURGLARY,,From Building,131061
2022/02/16 00:00:00+00,1740,1830,300 VALLEY DR,LARCENY,,From Motor Vehicle,131062
2022/02/16 00:00:00+00,1145,1515,400 TULLY ST,BURGLARY,,All Other,131063
2022/02/16 00:00:00+00,1458,1458,400 WOLF ST,MV THEFT,,Motor Vehicle,131064
2022/02/16 00:00:00+00,1740,1740,700 CATHERINE ST,BURGLARY,,,131065
2022/02/16 00:00:00+00,0001,1200,700 JAMES ST,BURGLARY,,From Building,131066
2022/02/16 00:00:00+00,1630,1816,800 HIAWATHA BLVD E,MV THEFT,,Motor Vehicle,131067
2022/02/15 00:00:00+00,0840,0840,100 CROTON TER,MV THEFT,,Motor Vehicle,131068
2022/02/15 00:00:00+00,2217,2217,100 HERBST AV,BURGLARY,,From Building,131069
2022/02/15 00:00:00+00,0044,0044,100 HUNT AV,AGGRAVATED ASSAULT,Yes,,131070
2022/02/15 00:00:00+00,1618,1618,100 WALRATH RD,AGGRAVATED ASSAULT,,,131071
2022/02/15 00:00:00+00,1515,1515,1100 FIRST NORTH ST,LARCENY,,All Other,131072
2022/02/15 00:00:00+00,1800,1800,1300 BUTTERNUT ST,AGGRAVATED ASSAULT,,,131073
2022/02/15 00:00:00+00,1335,1335,2500 ERIE BLVD E,LARCENY,Yes,Shoplifting,131074
2022/02/15 00:00:00+00,1508,1508,300 CANNON ST,LARCENY,,Of MV Parts/Accessories,131075
2022/02/15 00:00:00+00,2145,2145,300 HUDSON ST,LARCENY,,From Motor Vehicle,131076
2022/02/15 00:00:00+00,1825,1825,300 POND ST,AGGRAVATED ASSAULT,Yes,,131077
2022/02/15 00:00:00+00,1831,1831,300 SHERWOOD AV,LARCENY,,All Other,131078
2022/02/15 00:00:00+00,0800,1000,3400 BURNET AV,MV THEFT,,Motor Vehicle,131079
2022/02/15 00:00:00+00,1208,1208,400 MARCELLUS ST,AGGRAVATED ASSAULT,Yes,,131080
2022/02/15 00:00:00+00,0400,0032,400 S  WARREN ST,LARCENY,,From Motor Vehicle,131081
2022/02/15 00:00:00+00,1155,1155,500 BUTTERNUT ST,LARCENY,Yes,Shoplifting,131082
2022/02/15 00:00:00+00,1155,1155,500 BUTTERNUT ST,LARCENY,Yes,Shoplifting,131083
2022/02/15 00:00:00+00,1155,1155,500 BUTTERNUT ST,LARCENY,Yes,Shoplifting,131084
2022/02/15 00:00:00+00,0954,0954,500 BUTTERNUT ST,LARCENY,,Shoplifting,131085
2022/02/15 00:00:00+00,0743,0743,500 BUTTERNUT ST,LARCENY,Yes,Shoplifting,131086
2022/02/15 00:00:00+00,2100,1100,500 N  STATE ST,MV THEFT,,Motor Vehicle,131087
2022/02/14 00:00:00+00,2140,2140,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,131088
2022/02/14 00:00:00+00,0830,1430,100 FISH AV,BURGLARY,,From Building,131089
2022/02/14 00:00:00+00,1135,1135,100 HERALD PL,LARCENY,Yes,From Motor Vehicle,131090
2022/02/14 00:00:00+00,0000,0000,100 NEWBURY HOLLOW LN,LARCENY,,All Other,131091
2022/02/14 00:00:00+00,1101,1114,100 ONONDAGA AVE,LARCENY,,All Other,131092
2022/02/14 00:00:00+00,0000,0000,1200 BURNET AV,LARCENY,Yes,From Motor Vehicle,131093
2022/02/14 00:00:00+00,1030,1300,200 E  BELDEN AV,BURGLARY,,From Building,131094
2022/02/14 00:00:00+00,0000,0000,200 STRATHMORE DR,MV THEFT,,Motor Vehicle,131095
2022/02/14 00:00:00+00,0430,0430,300 S  LOWELL AV,BURGLARY,,,131096
2022/02/14 00:00:00+00,1605,1605,500 ONEIDA ST,MV THEFT,Yes,Motor Vehicle,131097
2022/02/14 00:00:00+00,1555,1555,500 S  SALINA ST,AGGRAVATED ASSAULT,,,131098
2022/02/14 00:00:00+00,0830,0839,600 GRAND AV,LARCENY,Yes,All Other,131099
2022/02/14 00:00:00+00,1500,1530,700 GLENWOOD AV,AGGRAVATED ASSAULT,Yes,,131100
2022/02/14 00:00:00+00,1045,1045,800 E  BRIGHTON AV,LARCENY,,All Other,131101
2022/02/14 00:00:00+00,1000,1000,900 JAMES ST,LARCENY,,All Other,131102
2022/02/13 00:00:00+00,2245,0130,1000 HARRISON ST,BURGLARY,,From Building,131103
2022/02/13 00:00:00+00,0230,0230,1200 E  FAYETTE ST,MV THEFT,,Motor Vehicle,131104
2022/02/13 00:00:00+00,0230,0230,1200 E  FAYETTE ST,MV THEFT,,Motor Vehicle,131105
2022/02/13 00:00:00+00,1726,1726,1500 GRANT BLVD,MV THEFT,,Motor Vehicle,131106
2022/02/13 00:00:00+00,0700,1500,2300 EUCLID AVE,LARCENY,,All Other,131107
2022/02/13 00:00:00+00,0211,0211,2400 LODI ST,AGGRAVATED ASSAULT,Yes,,131108
2022/02/13 00:00:00+00,0200,0200,300 W  GENESEE ST,AGGRAVATED ASSAULT,,,131109
2022/02/13 00:00:00+00,0959,1001,4000 S  SALINA ST,LARCENY,Yes,From Building,131110
2022/02/13 00:00:00+00,1700,1700,500 BUTTERNUT ST,LARCENY,Yes,Shoplifting,131111
2022/02/13 00:00:00+00,1211,1211,700 FIRST NORTH ST,LARCENY,Yes,Shoplifting,131112
2022/02/13 00:00:00+00,1200,1151,900 PARK ST,BURGLARY,,,131113
2022/02/12 00:00:00+00,1630,0900,100 HERBST AV,BURGLARY,,,131114
2022/02/12 00:00:00+00,1200,0000,1000 W  BELDEN AV,MV THEFT,,Motor Vehicle,131115
2022/02/12 00:00:00+00,1122,1122,200 DELHI ST,AGGRAVATED ASSAULT,Yes,,131116
2022/02/12 00:00:00+00,1200,1900,200 LAFAYETTE RD,BURGLARY,,From Building,131117
2022/02/12 00:00:00+00,0200,1000,200 LAMBRETH LN,BURGLARY,,From Building,131118
2022/02/12 00:00:00+00,0400,0900,200 SMALL RD,BURGLARY,,From Building,131119
2022/02/12 00:00:00+00,1541,1541,400 E  ADAMS ST,AGGRAVATED ASSAULT,Yes,,131120
2022/02/12 00:00:00+00,1323,1323,4000 S  SALINA ST,LARCENY,,Shoplifting,131121
2022/02/12 00:00:00+00,1043,1043,4000 S  SALINA ST,LARCENY,,From Building,131122
2022/02/12 00:00:00+00,2338,2353,700 MIDLAND AV,MV THEFT,Yes,Motor Vehicle,131123
2022/02/12 00:00:00+00,0320,0324,700 N  SALINA ST,AGGRAVATED ASSAULT,,,131124
2022/02/12 00:00:00+00,2219,2219,900 WILLIS AV,MV THEFT,Yes,Motor Vehicle,131125
2022/02/11 00:00:00+00,1153,1153,100 E  BEARD AV,AGGRAVATED ASSAULT,,,131126
2022/02/11 00:00:00+00,1940,1940,100 MARIPOSA ST,MV THEFT,,Motor Vehicle,131127
2022/02/11 00:00:00+00,2215,2230,100 OAK ST,MV THEFT,,Motor Vehicle,131128
2022/02/11 00:00:00+00,0051,0051,100 RONEY LN,LARCENY,Yes,,131129
2022/02/11 00:00:00+00,1322,1322,100 WALTON ST,AGGRAVATED ASSAULT,Yes,,131130
2022/02/11 00:00:00+00,1900,2000,2000 E  GENESEE ST,MV THEFT,,Motor Vehicle,131131
2022/02/11 00:00:00+00,1825,1831,300 BROAD ST,BURGLARY,,,131132
2022/02/11 00:00:00+00,0600,0705,400 S  WARREN ST,LARCENY,,From Motor Vehicle,131133
2022/02/11 00:00:00+00,1300,1700,400 WOLF ST,LARCENY,,All Other,131134
2022/02/11 00:00:00+00,0800,1100,500 W  FAYETTE ST,LARCENY,,From Motor Vehicle,131135
2022/02/10 00:00:00+00,1040,1040,1900 LODI ST,AGGRAVATED ASSAULT,Yes,,131136
2022/02/10 00:00:00+00,1040,1257,200 CHAFFEE AV,LARCENY,,All Other,131137
2022/02/10 00:00:00+00,1735,1735,300 CLEVELAND AV,ROBBERY,Yes,,131138
2022/02/10 00:00:00+00,1300,1530,400 FABIUS ST,LARCENY,,From Building,131139
2022/02/10 00:00:00+00,1540,1556,4100 S  SALINA ST,LARCENY,,Shoplifting,131140
2022/02/10 00:00:00+00,0334,0334,500 BUTTERNUT ST,BURGLARY,,From Building,131141
2022/02/10 00:00:00+00,1900,1900,600 S  CROUSE AV,MV THEFT,,Motor Vehicle,131142
2022/02/10 00:00:00+00,0430,0430,700 N  SALINA ST,BURGLARY,,From Building,131143
2022/02/10 00:00:00+00,0730,1452,800 BEAR ST,AGGRAVATED ASSAULT,Yes,,131144
2022/02/10 00:00:00+00,1500,1100,900 TEALL AV,MV THEFT,,From Motor Vehicle,131145
2022/02/09 00:00:00+00,0000,0430,0 PRESIDENTIAL CT,LARCENY,,From Motor Vehicle,131146
2022/02/09 00:00:00+00,2040,2040,100 REED AV,LARCENY,,All Other,131147
2022/02/09 00:00:00+00,1200,1700,200 N  GEDDES ST,BURGLARY,,From Building,131148
2022/02/09 00:00:00+00,2300,2300,2800 S  SALINA ST,MV THEFT,,,131149
2022/02/09 00:00:00+00,1602,1602,300 PROSPECT AV,LARCENY,,From Motor Vehicle,131150
2022/02/09 00:00:00+00,0125,0125,300 S  CLINTON ST,MV THEFT,,Motor Vehicle,131151
2022/02/09 00:00:00+00,0000,0000,500 OAKWOOD AV,LARCENY,,All Other,131152
2022/02/09 00:00:00+00,0850,2049,600 ROWLAND ST,MV THEFT,,Motor Vehicle,131153
2022/02/09 00:00:00+00,1800,0600,700 EMERSON AV,MV THEFT,,Motor Vehicle,131154
2022/02/09 00:00:00+00,0745,0745,700 JAMES ST,AGGRAVATED ASSAULT,Yes,,131155
2022/02/09 00:00:00+00,1634,1634,700 JAMES ST,LARCENY,Yes,,131156
2022/02/09 00:00:00+00,1300,1500,700 W  ONONDAGA ST,BURGLARY,,From Building,131157
2022/02/08 00:00:00+00,1408,1408,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,131158
2022/02/08 00:00:00+00,1537,1537,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,131159
2022/02/08 00:00:00+00,1015,1700,100 CROUSE DR,LARCENY,,From Building,131160
2022/02/08 00:00:00+00,0300,0330,100 TAFT AV,LARCENY,,From Motor Vehicle,131161
2022/02/08 00:00:00+00,1624,1624,1300 S  STATE ST,AGGRAVATED ASSAULT,Yes,From Building,131162
2022/02/08 00:00:00+00,0931,0931,200 MAGNOLIA ST,AGGRAVATED ASSAULT,,,131163
2022/02/08 00:00:00+00,1100,1600,200 MELBOURNE AV,MV THEFT,,Motor Vehicle,131164
2022/02/08 00:00:00+00,2027,2027,200 N  STATE ST,ROBBERY,Yes,From Building,131165
2022/02/08 00:00:00+00,0055,0055,300 S  CLINTON ST,ROBBERY,,From Building,131166
2022/02/08 00:00:00+00,0322,0322,300 VANN ST,BURGLARY,,From Building,131167
2022/02/08 00:00:00+00,0530,0537,400 MILTON AV,BURGLARY,Yes,From Building,131168
2022/02/08 00:00:00+00,2320,2320,4700 ONONDAGA BLVD,LARCENY,Yes,Shoplifting,131169
2022/02/08 00:00:00+00,0900,1600,600 UNIVERSITY AV,LARCENY,,From Motor Vehicle,131170
2022/02/08 00:00:00+00,1100,1130,700 FIRST NORTH ST,BURGLARY,Yes,Shoplifting,131171
2022/02/08 00:00:00+00,1155,1155,800 BUTTERNUT ST,MV THEFT,,Motor Vehicle,131172
2022/02/08 00:00:00+00,0102,0102,900 S  SALINA ST,BURGLARY,,,131173
2022/02/07 00:00:00+00,1740,1740,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,131174
2022/02/07 00:00:00+00,0343,0343,100 CROLY ST,AGGRAVATED ASSAULT,Yes,,131175
2022/02/07 00:00:00+00,1250,1250,100 LAFAYETTE RD,LARCENY,,All Other,131176
2022/02/07 00:00:00+00,1800,1800,100 SEWARD ST,ROBBERY,,Purse Snatch,131177
2022/02/07 00:00:00+00,2134,2134,1200 LODI ST,MV THEFT,,Motor Vehicle,131178
2022/02/07 00:00:00+00,0712,0716,1400 W  GENESEE ST,BURGLARY,Yes,From Building,131179
2022/02/07 00:00:00+00,0420,1300,2500 LODI ST,BURGLARY,,From Building,131180
2022/02/07 00:00:00+00,0322,0322,2600 JAMES ST,LARCENY,,From Motor Vehicle,131181
2022/02/07 00:00:00+00,1600,1054,300 GREEN ST,MV THEFT,Yes,Motor Vehicle,131182
2022/02/07 00:00:00+00,1034,1036,300 SPRING ST,LARCENY,,All Other,131183
2022/02/07 00:00:00+00,1426,1426,4700 ONONDAGA BLVD,LARCENY,,Shoplifting,131184
2022/02/07 00:00:00+00,2000,1630,600 HAMILTON ST,MV THEFT,,Motor Vehicle,131185
2022/02/07 00:00:00+00,1800,2000,700 N  SALINA ST,LARCENY,,From Motor Vehicle,131186
2022/02/07 00:00:00+00,1700,2000,700 N  SALINA ST,BURGLARY,Yes,From Building,131187
2022/02/07 00:00:00+00,1930,1934,700 TULLY ST,BURGLARY,Yes,,131188
2022/02/06 00:00:00+00,1420,1420,1 DESTINY USA DR,BURGLARY,Yes,Shoplifting,131189
2022/02/06 00:00:00+00,1100,1100,1 DESTINY USA DR,MV THEFT,,Motor Vehicle,131190
2022/02/06 00:00:00+00,1430,1430,1 DESTINY USA DR,LARCENY,,Shoplifting,131191
2022/02/06 00:00:00+00,2034,2034,100 HARVARD PL,ROBBERY,Yes,All Other,131192
2022/02/06 00:00:00+00,1333,1333,1400 E  GENESEE ST,LARCENY,Yes,Shoplifting,131193
2022/02/06 00:00:00+00,0841,0841,1700 N  SALINA ST,LARCENY,,From Building,131194
2022/02/06 00:00:00+00,0900,0600,200 MILBURN DR,LARCENY,,All Other,131195
2022/02/06 00:00:00+00,1610,1610,300 BURT ST,ROBBERY,,All Other,131196
2022/02/06 00:00:00+00,0120,0150,500 GIFFORD ST,AGGRAVATED ASSAULT,Yes,,131197
2022/02/06 00:00:00+00,0230,0230,600 E DIVISION ST,MURDER,Yes,,131198
2022/02/06 00:00:00+00,0830,0830,600 HAMILTON ST,AGGRAVATED ASSAULT,Yes,,131199
2022/02/06 00:00:00+00,1020,2200,700 N  CLINTON ST,MV THEFT,,Motor Vehicle,131200
2022/02/05 00:00:00+00,1604,1604,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,131201
2022/02/05 00:00:00+00,1230,1530,1 DESTINY USA DR,LARCENY,,From Motor Vehicle,131202
2022/02/05 00:00:00+00,1419,1419,100 E  SENECA TPKE,ROBBERY,,From Building,131203
2022/02/05 00:00:00+00,0000,0000,100 W  SENECA TPKE,LARCENY,,All Other,131204
2022/02/05 00:00:00+00,2330,2330,1000 HAWLEY AV,MV THEFT,,Motor Vehicle,131205
2022/02/05 00:00:00+00,0000,1000,1500 W  GENESEE ST,MV THEFT,,Motor Vehicle,131206
2022/02/05 00:00:00+00,0345,0359,200 RICHFIELD AV,LARCENY,,,131207
2022/02/05 00:00:00+00,1117,1117,2200 E  GENESEE ST,AGGRAVATED ASSAULT,Yes,,131208
2022/02/05 00:00:00+00,1411,1411,2300 S  STATE ST,ROBBERY,,,131209
2022/02/05 00:00:00+00,1345,1825,300 FOBES AV,LARCENY,Yes,All Other,131210
2022/02/05 00:00:00+00,0127,0127,300 N  CLINTON ST,AGGRAVATED ASSAULT,Yes,,131211
2022/02/05 00:00:00+00,0000,1200,400 ENGLEWOOD AV,MV THEFT,Yes,Motor Vehicle,131212
2022/02/05 00:00:00+00,2100,1930,400 TOMPKINS ST,MV THEFT,,Motor Vehicle,131213
2022/02/05 00:00:00+00,2200,0800,800 N  ALVORD ST,LARCENY,,From Motor Vehicle,131214
2022/02/05 00:00:00+00,1850,1851,900 JAMES ST,AGGRAVATED ASSAULT,Yes,,131215
2022/02/04 00:00:00+00,0125,0125,100 BLAINE ST,AGGRAVATED ASSAULT,Yes,,131216
2022/02/04 00:00:00+00,2342,2342,100 CHESTER ST,AGGRAVATED ASSAULT,Yes,,131217
2022/02/04 00:00:00+00,1503,1503,1500 W  ONONDAGA ST,LARCENY,,All Other,131218
2022/02/04 00:00:00+00,2050,2100,2000 GRANT BLVD,LARCENY,,From Motor Vehicle,131219
2022/02/04 00:00:00+00,1700,0900,300 PALMER AV,LARCENY,,From Building,131220
2022/02/04 00:00:00+00,1800,0730,700 HICKORY ST,MV THEFT,,From Motor Vehicle,131221
2022/02/04 00:00:00+00,0105,0105,700 W  GENESEE ST,ROBBERY,,From Motor Vehicle,131222
2022/02/04 00:00:00+00,1930,2000,700 WOLF ST,LARCENY,,All Other,131223
2022/02/04 00:00:00+00,1852,1852,800 JAMES ST,LARCENY,,All Other,131224
2022/02/03 00:00:00+00,1935,1935,1 DESTINY USA DR,LARCENY,,Shoplifting,131225
2022/02/03 00:00:00+00,0436,0436,100 BALLANTYNE RD,ROBBERY,,Purse Snatch,131226
2022/02/03 00:00:00+00,1537,1537,100 HUGHES PL,AGGRAVATED ASSAULT,Yes,,131227
2022/02/03 00:00:00+00,0204,0204,1000 FIRST NORTH ST,BURGLARY,Yes,,131228
2022/02/03 00:00:00+00,2000,1400,1100 MADISON ST,MV THEFT,,Motor Vehicle,131229
2022/02/03 00:00:00+00,0120,0125,2100 E  FAYETTE ST,AGGRAVATED ASSAULT,Yes,,131230
2022/02/03 00:00:00+00,0150,1632,300 E  ONONDAGA ST,LARCENY,,From Motor Vehicle,131231
2022/02/03 00:00:00+00,0356,0356,300 ROBINSON ST,BURGLARY,,,131232
2022/02/03 00:00:00+00,1400,1630,300 S  SALINA ST,LARCENY,Yes,From Motor Vehicle,131233
2022/02/03 00:00:00+00,1149,1149,3400 JAMES ST,AGGRAVATED ASSAULT,Yes,,131234
2022/02/03 00:00:00+00,1100,1600,400 E  BRIGHTON AV,LARCENY,,From Motor Vehicle,131235
2022/02/03 00:00:00+00,1635,1638,400 POND ST,MV THEFT,,Motor Vehicle,131236
2022/02/03 00:00:00+00,0930,0933,4300 S  SALINA ST,LARCENY,,From Building,131237
2022/02/03 00:00:00+00,1520,1540,700 E  GENESEE ST,LARCENY,,From Motor Vehicle,131238
2022/02/03 00:00:00+00,1700,1700,900 BUTTERNUT ST,AGGRAVATED ASSAULT,,,131239
2022/02/02 00:00:00+00,2355,2356,100 RIGI AV,AGGRAVATED ASSAULT,Yes,,131240
2022/02/02 00:00:00+00,0518,0518,100 SEELEY AV,MV THEFT,Yes,Motor Vehicle,131241
2022/02/02 00:00:00+00,0300,0800,100 ST LOUIS AV,MV THEFT,,,131242
2022/02/02 00:00:00+00,1900,0700,1000 CANAL ST,MV THEFT,,Motor Vehicle,131243
2022/02/02 00:00:00+00,1223,1223,2500 ERIE BLVD E,LARCENY,,Shoplifting,131244
2022/02/02 00:00:00+00,0139,0143,300 N  EDWARDS AV,LARCENY,,From Motor Vehicle,131245
2022/02/02 00:00:00+00,0026,0026,300 PROSPECT AV,LARCENY,,All Other,131246
2022/02/02 00:00:00+00,1430,1430,300 PROSPECT AV,AGGRAVATED ASSAULT,Yes,,131247
2022/02/02 00:00:00+00,0001,2100,300 S  WARREN ST,LARCENY,,Of Bicycle,131248
2022/02/02 00:00:00+00,1800,1800,700 FIRST NORTH ST,BURGLARY,Yes,Shoplifting,131249
2022/02/02 00:00:00+00,1947,2030,700 UNIVERSITY AV,LARCENY,,From Building,131250
2022/02/02 00:00:00+00,1840,1840,900 FIRST NORTH ST,AGGRAVATED ASSAULT,,,131251
2022/02/01 00:00:00+00,1000,2200,100 LAFAYETTE RD,LARCENY,,From Motor Vehicle,131252
2022/02/01 00:00:00+00,1430,1430,100 OAK ST,ROBBERY,,Pocket Picking,131253
2022/02/01 00:00:00+00,1633,1633,1000 S  CLINTON ST,LARCENY,,,131254
2022/02/01 00:00:00+00,1619,1619,1400 S  STATE ST,AGGRAVATED ASSAULT,Yes,,131255
2022/02/01 00:00:00+00,2327,2327,1800 E  FAYETTE ST,BURGLARY,Yes,,131256
2022/02/01 00:00:00+00,1200,1218,1800 E  FAYETTE ST,BURGLARY,,,131257
2022/02/01 00:00:00+00,0000,2359,200 HOPPER RD,LARCENY,,All Other,131258
2022/02/01 00:00:00+00,0557,0557,300 HIGHLAND AV,BURGLARY,,From Building,131259
2022/02/01 00:00:00+00,0800,0900,400 ARTHUR ST,LARCENY,,All Other,131260
2022/02/01 00:00:00+00,1225,1225,400 BUTTERNUT ST,LARCENY,Yes,From Building,131261
2022/02/01 00:00:00+00,1336,1336,400 S  SALINA ST,MV THEFT,,Motor Vehicle,131262
2022/02/01 00:00:00+00,1700,1500,500 BURNET AV,MV THEFT,,From Motor Vehicle,131263
2022/02/01 00:00:00+00,1410,1410,500 PLUM ST,LARCENY,,From Motor Vehicle,131264
2022/02/01 00:00:00+00,0853,0853,600 SOUTH AC,LARCENY,,Shoplifting,131265
2022/02/01 00:00:00+00,1910,1910,700 FIRST NORTH ST,BURGLARY,Yes,From Building,131266
2022/02/01 00:00:00+00,2028,2028,700 FIRST NORTH ST,LARCENY,Yes,Shoplifting,131267
2022/02/01 00:00:00+00,1206,1206,700 FIRST NORTH ST,LARCENY,Yes,,131268
2022/02/01 00:00:00+00,1019,1230,800 WOLF ST,LARCENY,,All Other,131269
2022/02/01 00:00:00+00,0255,0255,900 E  BRIGHTON AV,LARCENY,,From Building,131270
2022/02/01 00:00:00+00,2100,1200,900 POND ST,LARCENY,,All Other,131271
2022/01/31 00:00:00+00,1736,1736,100 RONEY LN,ROBBERY,,From Motor Vehicle,131272
2022/01/31 00:00:00+00,2159,2159,1200 MILTON AV,LARCENY,,Motor Vehicle,131273
2022/01/31 00:00:00+00,1209,1209,200 BELLE AV,AGGRAVATED ASSAULT,Yes,,131274
2022/01/31 00:00:00+00,1841,1841,200 S  GEDDES ST,MV THEFT,,Motor Vehicle,131275
2022/01/31 00:00:00+00,1200,1200,200 W  JEFFERSON ST,LARCENY,,All Other,131276
2022/01/31 00:00:00+00,0800,2200,200 WALTON ST,LARCENY,,All Other,131277
2022/01/31 00:00:00+00,0045,0045,2600 JAMES ST,BURGLARY,,,131278
2022/01/31 00:00:00+00,1015,1015,300 LODI ST,AGGRAVATED ASSAULT,Yes,,131279
2022/01/31 00:00:00+00,1915,1915,300 N  CLINTON ST,BURGLARY,,All Other,131280
2022/01/31 00:00:00+00,1700,1000,300 N  MIDLER AV,BURGLARY,,From Building,131281
2022/01/31 00:00:00+00,1919,1919,300 S  WARREN ST,LARCENY,,Shoplifting,131282
2022/01/31 00:00:00+00,0935,0944,500 W  ONONDAGA ST,LARCENY,Yes,From Building,131283
2022/01/31 00:00:00+00,0504,0504,600 N  STATE ST,BURGLARY,,From Building,131284
2022/01/31 00:00:00+00,1635,1637,600 N  TOWNSEND ST,AGGRAVATED ASSAULT,Yes,,131285
2022/01/31 00:00:00+00,0958,1000,700 ERIE BLVD E,LARCENY,,Of MV Parts/Accessories,131286
2022/01/31 00:00:00+00,1628,1628,700 S  CROUSE AV,ROBBERY,,From Building,131287
2022/01/31 00:00:00+00,1805,1809,800 PARK ST,MV THEFT,,Of MV Parts/Accessories,131288
2022/01/31 00:00:00+00,0600,1730,900 PARK ST,MV THEFT,,Motor Vehicle,131289
2022/01/30 00:00:00+00,1701,1702,1 DESTINY USA DR,LARCENY,,From Motor Vehicle,131290
2022/01/30 00:00:00+00,0100,1250,100 BALLANTYNE RD,LARCENY,,From Motor Vehicle,131291
2022/01/30 00:00:00+00,1310,1310,100 LAFAYETTE RD,LARCENY,,Shoplifting,131292
2022/01/30 00:00:00+00,0030,1430,1000 MADISON ST,MV THEFT,,Motor Vehicle,131293
2022/01/30 00:00:00+00,1200,1400,200 MERRILL ST,MV THEFT,,Motor Vehicle,131294
2022/01/30 00:00:00+00,0045,0045,2000 E  GENESEE ST,LARCENY,,From Motor Vehicle,131295
2022/01/30 00:00:00+00,0440,0840,400 S  SALINA ST,LARCENY,,From Motor Vehicle,131296
2022/01/30 00:00:00+00,1445,1601,500 S  FRANKLIN ST,LARCENY,,From Motor Vehicle,131297
2022/01/30 00:00:00+00,1330,1330,700 ERIE BLVD E,MV THEFT,,Of MV Parts/Accessories,131298
2022/01/30 00:00:00+00,0515,0540,700 W  GENESEE ST,LARCENY,,Of MV Parts/Accessories,131299
2022/01/29 00:00:00+00,0800,1937,100 ERIE BLVD E,LARCENY,,From Motor Vehicle,131300
2022/01/29 00:00:00+00,1830,1230,100 INTREPID LN,BURGLARY,,From Building,131301
2022/01/29 00:00:00+00,1341,1341,100 SCHNEIDER ST,AGGRAVATED ASSAULT,,,131302
2022/01/29 00:00:00+00,1715,1715,1000 CANAL ST,LARCENY,,From Motor Vehicle,131303
2022/01/29 00:00:00+00,2338,2338,1000 W  GENESEE ST,LARCENY,,From Building,131304
2022/01/29 00:00:00+00,1200,1600,200 HOPE AV,LARCENY,,From Motor Vehicle,131305
2022/01/29 00:00:00+00,1100,1100,300 E  WASHINGTON ST,LARCENY,,From Motor Vehicle,131306
2022/01/29 00:00:00+00,1000,1130,300 ULSTER ST,LARCENY,,From Motor Vehicle,131307
2022/01/29 00:00:00+00,1800,0730,400 BURT ST,LARCENY,,From Motor Vehicle,131308
2022/01/29 00:00:00+00,1838,1838,400 W  ONONDAGA ST,LARCENY,,Shoplifting,131309
2022/01/29 00:00:00+00,0854,0854,600 SOUTH AV,LARCENY,,From Building,131310
2022/01/29 00:00:00+00,1103,1103,600 SOUTH AV,LARCENY,,From Building,131311
2022/01/29 00:00:00+00,0000,0700,700 VALLEY DR,MV THEFT,,Motor Vehicle,131312
2022/01/28 00:00:00+00,2230,2242,100 BALLANTYNE RD,ROBBERY,Yes,,131313
2022/01/28 00:00:00+00,2349,2349,100 MILNOR AV,AGGRAVATED ASSAULT,Yes,,131314
2022/01/28 00:00:00+00,1345,1345,1000 CANAL ST,MV THEFT,,Motor Vehicle,131315
2022/01/28 00:00:00+00,1900,1900,2300 S  STATE ST,ROBBERY,,All Other,131316
2022/01/28 00:00:00+00,0230,0600,300 TENNYSON AV,LARCENY,,All Other,131317
2022/01/28 00:00:00+00,0300,0342,3400 MIDLAND AV,BURGLARY,,All Other,131318
2022/01/28 00:00:00+00,1700,1900,400 CHINOOK DR,LARCENY,,All Other,131319
2022/01/28 00:00:00+00,1522,1522,700 BUTTERNUT ST,MV THEFT,,Motor Vehicle,131320
2022/01/27 00:00:00+00,1952,1952,1 DESTINY USA DR,LARCENY,,All Other,131321
2022/01/27 00:00:00+00,1435,1435,100 SIMON DR,LARCENY,Yes,Shoplifting,131322
2022/01/27 00:00:00+00,0000,0300,1200 PARK ST,BURGLARY,,All Other,131323
2022/01/27 00:00:00+00,0752,0752,300 PRIMROSE AV,AGGRAVATED ASSAULT,Yes,,131324
2022/01/27 00:00:00+00,0737,0737,700 JAMES ST,LARCENY,Yes,All Other,131325
2022/01/26 00:00:00+00,0510,0518,1700 GRANT BLVD,BURGLARY,,,131326
2022/01/26 00:00:00+00,1530,1530,1900 W  GENESEE ST,LARCENY,,All Other,131327
2022/01/26 00:00:00+00,1030,1115,200 DELAWARE ST,AGGRAVATED ASSAULT,Yes,,131328
2022/01/26 00:00:00+00,2015,2015,200 N  CLINTON ST,MV THEFT,,Motor Vehicle,131329
